# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp tx ty tz qx qy qz qw
1311878325.6751 -0.9195 0.7687 0.5496 -0.7229 -0.1717 0.1657 0.6484
1311878325.6784 -0.9200 0.7697 0.5496 -0.7224 -0.1716 0.1661 0.6489
1311878325.6818 -0.9205 0.7706 0.5496 -0.7220 -0.1719 0.1667 0.6491
1311878325.6851 -0.9210 0.7716 0.5497 -0.7212 -0.1721 0.1672 0.6498
1311878325.6885 -0.9215 0.7726 0.5498 -0.7209 -0.1725 0.1675 0.6500
1311878325.6918 -0.9220 0.7734 0.5498 -0.7210 -0.1729 0.1678 0.6497
1311878325.6955 -0.9224 0.7743 0.5498 -0.7212 -0.1733 0.1680 0.6493
1311878325.6993 -0.9229 0.7753 0.5498 -0.7211 -0.1735 0.1682 0.6493
1311878325.7020 -0.9234 0.7762 0.5497 -0.7211 -0.1736 0.1681 0.6493
1311878325.7053 -0.9238 0.7771 0.5496 -0.7213 -0.1739 0.1680 0.6491
1311878325.7086 -0.9241 0.7779 0.5495 -0.7216 -0.1743 0.1683 0.6485
1311878325.7119 -0.9245 0.7788 0.5494 -0.7222 -0.1748 0.1687 0.6476
1311878325.7153 -0.9249 0.7799 0.5493 -0.7223 -0.1749 0.1685 0.6475
1311878325.7187 -0.9254 0.7807 0.5493 -0.7222 -0.1754 0.1692 0.6473
1311878325.7220 -0.9260 0.7818 0.5493 -0.7217 -0.1754 0.1696 0.6478
1311878325.7258 -0.9265 0.7829 0.5493 -0.7212 -0.1753 0.1701 0.6483
1311878325.7288 -0.9269 0.7839 0.5494 -0.7208 -0.1754 0.1706 0.6486
1311878325.7321 -0.9272 0.7847 0.5494 -0.7210 -0.1760 0.1709 0.6480
1311878325.7354 -0.9275 0.7859 0.5495 -0.7209 -0.1754 0.1710 0.6483
1311878325.7388 -0.9280 0.7863 0.5493 -0.7218 -0.1767 0.1712 0.6470
1311878325.7421 -0.9284 0.7872 0.5492 -0.7216 -0.1769 0.1715 0.6469
1311878325.7454 -0.9288 0.7881 0.5492 -0.7214 -0.1774 0.1720 0.6470
1311878325.7487 -0.9294 0.7891 0.5492 -0.7210 -0.1775 0.1726 0.6472
1311878325.7520 -0.9298 0.7899 0.5492 -0.7212 -0.1774 0.1730 0.6469
1311878325.7554 -0.9302 0.7908 0.5492 -0.7214 -0.1775 0.1733 0.6466
1311878325.7585 -0.9306 0.7918 0.5492 -0.7212 -0.1777 0.1735 0.6467
1311878325.7618 -0.9310 0.7927 0.5492 -0.7208 -0.1781 0.1739 0.6469
1311878325.7652 -0.9315 0.7937 0.5493 -0.7202 -0.1785 0.1744 0.6473
1311878325.7685 -0.9319 0.7946 0.5493 -0.7201 -0.1786 0.1748 0.6473
1311878325.7719 -0.9323 0.7957 0.5493 -0.7198 -0.1787 0.1752 0.6475
1311878325.7752 -0.9327 0.7967 0.5493 -0.7197 -0.1786 0.1754 0.6475
1311878325.7785 -0.9331 0.7977 0.5493 -0.7198 -0.1789 0.1759 0.6473
1311878325.7819 -0.9337 0.7986 0.5493 -0.7197 -0.1794 0.1765 0.6471
1311878325.7852 -0.9342 0.7992 0.5491 -0.7206 -0.1790 0.1762 0.6463
1311878325.7885 -0.9350 0.7999 0.5489 -0.7208 -0.1784 0.1772 0.6459
1311878325.7920 -0.9355 0.8007 0.5488 -0.7213 -0.1786 0.1772 0.6454
1311878325.7953 -0.9360 0.8016 0.5488 -0.7215 -0.1790 0.1774 0.6449
1311878325.7987 -0.9361 0.8031 0.5491 -0.7207 -0.1806 0.1769 0.6455
1311878325.8019 -0.9366 0.8041 0.5492 -0.7202 -0.1807 0.1772 0.6460
1311878325.8053 -0.9371 0.8050 0.5491 -0.7200 -0.1807 0.1773 0.6461
1311878325.8086 -0.9377 0.8059 0.5490 -0.7202 -0.1812 0.1774 0.6458
1311878325.8119 -0.9381 0.8067 0.5490 -0.7205 -0.1818 0.1774 0.6453
1311878325.8153 -0.9387 0.8076 0.5489 -0.7208 -0.1822 0.1776 0.6447
1311878325.8186 -0.9393 0.8085 0.5489 -0.7209 -0.1825 0.1780 0.6444
1311878325.8220 -0.9398 0.8094 0.5489 -0.7210 -0.1829 0.1784 0.6442
1311878325.8253 -0.9402 0.8104 0.5488 -0.7210 -0.1831 0.1786 0.6440
1311878325.8286 -0.9406 0.8113 0.5488 -0.7209 -0.1831 0.1788 0.6441
1311878325.8320 -0.9412 0.8122 0.5487 -0.7206 -0.1833 0.1792 0.6442
1311878325.8353 -0.9417 0.8132 0.5487 -0.7204 -0.1836 0.1796 0.6442
1311878325.8386 -0.9422 0.8141 0.5487 -0.7202 -0.1843 0.1802 0.6442
1311878325.8420 -0.9428 0.8151 0.5488 -0.7196 -0.1848 0.1807 0.6444
1311878325.8453 -0.9432 0.8158 0.5487 -0.7197 -0.1852 0.1808 0.6442
1311878325.8487 -0.9438 0.8167 0.5487 -0.7194 -0.1854 0.1812 0.6444
1311878325.8520 -0.9445 0.8176 0.5488 -0.7190 -0.1857 0.1815 0.6447
1311878325.8553 -0.9452 0.8187 0.5488 -0.7186 -0.1860 0.1818 0.6450
1311878325.8586 -0.9458 0.8201 0.5490 -0.7180 -0.1857 0.1815 0.6458
1311878325.8628 -0.9463 0.8206 0.5487 -0.7191 -0.1872 0.1816 0.6442
1311878325.8655 -0.9467 0.8213 0.5485 -0.7201 -0.1878 0.1813 0.6430
1311878325.8686 -0.9472 0.8219 0.5484 -0.7210 -0.1884 0.1815 0.6417
1311878325.8719 -0.9478 0.8230 0.5483 -0.7206 -0.1883 0.1815 0.6421
1311878325.8753 -0.9485 0.8241 0.5483 -0.7203 -0.1882 0.1819 0.6423
1311878325.8786 -0.9492 0.8255 0.5484 -0.7198 -0.1874 0.1819 0.6432
1311878325.8819 -0.9497 0.8260 0.5482 -0.7207 -0.1885 0.1825 0.6417
1311878325.8852 -0.9503 0.8267 0.5482 -0.7210 -0.1888 0.1827 0.6412
1311878325.8885 -0.9507 0.8274 0.5482 -0.7210 -0.1889 0.1829 0.6411
1311878325.8919 -0.9512 0.8282 0.5483 -0.7205 -0.1890 0.1834 0.6415
1311878325.8952 -0.9517 0.8292 0.5484 -0.7194 -0.1889 0.1841 0.6426
1311878325.8985 -0.9523 0.8302 0.5484 -0.7181 -0.1891 0.1848 0.6438
1311878325.9019 -0.9529 0.8312 0.5485 -0.7172 -0.1892 0.1852 0.6446
1311878325.9052 -0.9535 0.8322 0.5484 -0.7167 -0.1893 0.1854 0.6451
1311878325.9086 -0.9541 0.8331 0.5484 -0.7166 -0.1895 0.1855 0.6452
1311878325.9119 -0.9543 0.8339 0.5483 -0.7170 -0.1904 0.1854 0.6445
1311878325.9152 -0.9548 0.8348 0.5483 -0.7171 -0.1906 0.1856 0.6442
1311878325.9187 -0.9557 0.8358 0.5483 -0.7167 -0.1901 0.1861 0.6447
1311878325.9220 -0.9562 0.8366 0.5482 -0.7171 -0.1908 0.1861 0.6440
1311878325.9254 -0.9568 0.8375 0.5481 -0.7178 -0.1914 0.1861 0.6430
1311878325.9319 -0.9574 0.8384 0.5481 -0.7187 -0.1917 0.1858 0.6421
1311878325.9320 -0.9582 0.8395 0.5480 -0.7187 -0.1916 0.1861 0.6420
1311878325.9355 -0.9586 0.8403 0.5480 -0.7194 -0.1918 0.1858 0.6413
1311878325.9388 -0.9589 0.8410 0.5480 -0.7201 -0.1924 0.1852 0.6404
1311878325.9420 -0.9596 0.8421 0.5479 -0.7198 -0.1932 0.1861 0.6403
1311878325.9454 -0.9600 0.8428 0.5481 -0.7205 -0.1938 0.1851 0.6396
1311878325.9487 -0.9606 0.8436 0.5479 -0.7202 -0.1937 0.1856 0.6398
1311878325.9519 -0.9613 0.8450 0.5480 -0.7186 -0.1946 0.1868 0.6409
1311878325.9553 -0.9620 0.8456 0.5478 -0.7188 -0.1943 0.1873 0.6406
1311878325.9585 -0.9626 0.8459 0.5475 -0.7197 -0.1934 0.1879 0.6397
1311878325.9619 -0.9631 0.8475 0.5478 -0.7177 -0.1947 0.1887 0.6414
1311878325.9652 -0.9638 0.8485 0.5479 -0.7169 -0.1950 0.1892 0.6421
1311878325.9686 -0.9646 0.8494 0.5478 -0.7166 -0.1951 0.1902 0.6420
1311878325.9719 -0.9649 0.8501 0.5477 -0.7171 -0.1959 0.1900 0.6413
1311878325.9752 -0.9654 0.8509 0.5477 -0.7175 -0.1960 0.1901 0.6408
1311878325.9786 -0.9660 0.8518 0.5476 -0.7178 -0.1963 0.1902 0.6403
1311878325.9819 -0.9666 0.8529 0.5476 -0.7180 -0.1963 0.1903 0.6401
1311878325.9852 -0.9672 0.8539 0.5476 -0.7179 -0.1965 0.1907 0.6400
1311878325.9886 -0.9677 0.8546 0.5475 -0.7185 -0.1970 0.1906 0.6393
1311878325.9919 -0.9681 0.8553 0.5474 -0.7192 -0.1974 0.1904 0.6384
1311878325.9953 -0.9685 0.8561 0.5473 -0.7199 -0.1976 0.1903 0.6375
1311878325.9986 -0.9691 0.8571 0.5473 -0.7199 -0.1977 0.1905 0.6375
1311878326.0019 -0.9698 0.8583 0.5474 -0.7192 -0.1972 0.1905 0.6385
1311878326.0052 -0.9704 0.8590 0.5475 -0.7187 -0.1978 0.1913 0.6385
1311878326.0085 -0.9709 0.8595 0.5476 -0.7184 -0.1985 0.1924 0.6383
1311878326.0119 -0.9715 0.8612 0.5478 -0.7169 -0.1975 0.1922 0.6404
1311878326.0152 -0.9722 0.8616 0.5476 -0.7172 -0.1987 0.1920 0.6397
1311878326.0185 -0.9727 0.8623 0.5477 -0.7174 -0.1991 0.1918 0.6394
1311878326.0218 -0.9733 0.8631 0.5477 -0.7174 -0.1997 0.1920 0.6392
1311878326.0252 -0.9740 0.8640 0.5477 -0.7173 -0.2002 0.1923 0.6391
1311878326.0286 -0.9745 0.8648 0.5476 -0.7175 -0.2006 0.1923 0.6387
1311878326.0318 -0.9751 0.8656 0.5475 -0.7177 -0.2008 0.1924 0.6385
1311878326.0352 -0.9756 0.8664 0.5474 -0.7179 -0.2010 0.1924 0.6381
1311878326.0385 -0.9760 0.8672 0.5473 -0.7183 -0.2014 0.1925 0.6375
1311878326.0419 -0.9764 0.8680 0.5472 -0.7185 -0.2018 0.1929 0.6370
1311878326.0452 -0.9768 0.8689 0.5471 -0.7185 -0.2022 0.1933 0.6368
1311878326.0486 -0.9773 0.8697 0.5470 -0.7184 -0.2024 0.1939 0.6367
1311878326.0519 -0.9778 0.8705 0.5471 -0.7179 -0.2024 0.1946 0.6370
1311878326.0553 -0.9783 0.8714 0.5471 -0.7173 -0.2023 0.1950 0.6376
1311878326.0586 -0.9788 0.8723 0.5473 -0.7166 -0.2022 0.1956 0.6382
1311878326.0620 -0.9794 0.8730 0.5473 -0.7162 -0.2024 0.1963 0.6384
1311878326.0653 -0.9800 0.8737 0.5474 -0.7158 -0.2030 0.1968 0.6385
1311878326.0686 -0.9806 0.8744 0.5474 -0.7155 -0.2033 0.1971 0.6386
1311878326.0719 -0.9811 0.8752 0.5474 -0.7153 -0.2035 0.1971 0.6388
1311878326.0753 -0.9816 0.8759 0.5474 -0.7151 -0.2037 0.1973 0.6390
1311878326.0786 -0.9821 0.8766 0.5474 -0.7148 -0.2038 0.1975 0.6392
1311878326.0819 -0.9826 0.8775 0.5474 -0.7146 -0.2042 0.1976 0.6392
1311878326.0853 -0.9832 0.8784 0.5474 -0.7140 -0.2044 0.1977 0.6398
1311878326.0886 -0.9837 0.8794 0.5475 -0.7135 -0.2045 0.1979 0.6403
1311878326.0920 -0.9843 0.8802 0.5474 -0.7132 -0.2045 0.1981 0.6406
1311878326.0953 -0.9848 0.8811 0.5474 -0.7128 -0.2045 0.1982 0.6409
1311878326.0986 -0.9852 0.8820 0.5474 -0.7133 -0.2047 0.1977 0.6404
1311878326.1021 -0.9858 0.8829 0.5475 -0.7131 -0.2047 0.1981 0.6405
1311878326.1053 -0.9864 0.8837 0.5475 -0.7136 -0.2048 0.1985 0.6399
1311878326.1086 -0.9869 0.8845 0.5475 -0.7139 -0.2046 0.1989 0.6395
1311878326.1119 -0.9874 0.8847 0.5476 -0.7156 -0.2033 0.1988 0.6380
1311878326.1154 -0.9879 0.8863 0.5475 -0.7145 -0.2043 0.1992 0.6388
1311878326.1187 -0.9885 0.8871 0.5474 -0.7147 -0.2046 0.1994 0.6384
1311878326.1221 -0.9890 0.8878 0.5474 -0.7152 -0.2049 0.1995 0.6377
1311878326.1254 -0.9897 0.8878 0.5470 -0.7172 -0.2043 0.1997 0.6357
1311878326.1287 -0.9899 0.8892 0.5473 -0.7164 -0.2060 0.1996 0.6360
1311878326.1320 -0.9905 0.8901 0.5473 -0.7159 -0.2064 0.1999 0.6363
1311878326.1354 -0.9912 0.8910 0.5473 -0.7154 -0.2071 0.2003 0.6365
1311878326.1387 -0.9918 0.8918 0.5473 -0.7151 -0.2076 0.2005 0.6366
1311878326.1420 -0.9924 0.8925 0.5472 -0.7150 -0.2082 0.2007 0.6365
1311878326.1452 -0.9929 0.8932 0.5473 -0.7147 -0.2092 0.2011 0.6364
1311878326.1485 -0.9935 0.8939 0.5473 -0.7145 -0.2100 0.2015 0.6363
1311878326.1519 -0.9940 0.8946 0.5473 -0.7140 -0.2106 0.2019 0.6365
1311878326.1552 -0.9945 0.8953 0.5473 -0.7134 -0.2111 0.2024 0.6368
1311878326.1585 -0.9950 0.8965 0.5476 -0.7120 -0.2103 0.2030 0.6384
1311878326.1619 -0.9956 0.8968 0.5474 -0.7119 -0.2117 0.2037 0.6379
1311878326.1652 -0.9961 0.8975 0.5475 -0.7116 -0.2116 0.2045 0.6380
1311878326.1686 -0.9967 0.8982 0.5475 -0.7115 -0.2118 0.2046 0.6380
1311878326.1719 -0.9974 0.8990 0.5476 -0.7116 -0.2118 0.2048 0.6379
1311878326.1752 -0.9980 0.8997 0.5477 -0.7117 -0.2117 0.2050 0.6377
1311878326.1787 -0.9985 0.9005 0.5477 -0.7118 -0.2117 0.2050 0.6375
1311878326.1820 -0.9991 0.9014 0.5477 -0.7113 -0.2118 0.2053 0.6380
1311878326.1853 -0.9997 0.9021 0.5478 -0.7111 -0.2120 0.2055 0.6381
1311878326.1887 -1.0002 0.9029 0.5478 -0.7109 -0.2121 0.2058 0.6382
1311878326.1920 -1.0003 0.9036 0.5477 -0.7116 -0.2123 0.2048 0.6376
1311878326.1954 -1.0014 0.9046 0.5478 -0.7105 -0.2123 0.2061 0.6385
1311878326.1987 -1.0021 0.9055 0.5478 -0.7100 -0.2121 0.2060 0.6391
1311878326.2020 -1.0026 0.9062 0.5478 -0.7098 -0.2124 0.2060 0.6392
1311878326.2053 -1.0032 0.9069 0.5477 -0.7099 -0.2129 0.2057 0.6390
1311878326.2087 -1.0037 0.9076 0.5477 -0.7100 -0.2136 0.2058 0.6387
1311878326.2120 -1.0044 0.9084 0.5478 -0.7097 -0.2140 0.2063 0.6387
1311878326.2154 -1.0051 0.9092 0.5478 -0.7098 -0.2141 0.2067 0.6385
1311878326.2186 -1.0057 0.9098 0.5478 -0.7102 -0.2143 0.2068 0.6379
1311878326.2220 -1.0063 0.9105 0.5477 -0.7107 -0.2146 0.2068 0.6372
1311878326.2253 -1.0069 0.9113 0.5477 -0.7111 -0.2151 0.2070 0.6365
1311878326.2287 -1.0074 0.9122 0.5476 -0.7116 -0.2156 0.2073 0.6358
1311878326.2319 -1.0080 0.9129 0.5475 -0.7119 -0.2162 0.2076 0.6351
1311878326.2353 -1.0085 0.9136 0.5474 -0.7118 -0.2167 0.2081 0.6349
1311878326.2386 -1.0091 0.9144 0.5473 -0.7116 -0.2170 0.2088 0.6348
1311878326.2418 -1.0097 0.9152 0.5474 -0.7107 -0.2178 0.2093 0.6353
1311878326.2451 -1.0102 0.9160 0.5474 -0.7099 -0.2179 0.2097 0.6361
1311878326.2484 -1.0109 0.9166 0.5473 -0.7098 -0.2186 0.2102 0.6358
1311878326.2517 -1.0115 0.9175 0.5476 -0.7082 -0.2183 0.2108 0.6375
1311878326.2551 -1.0121 0.9183 0.5476 -0.7073 -0.2186 0.2111 0.6382
1311878326.2584 -1.0128 0.9192 0.5477 -0.7066 -0.2190 0.2115 0.6388
1311878326.2618 -1.0133 0.9200 0.5477 -0.7061 -0.2194 0.2118 0.6391
1311878326.2652 -1.0138 0.9208 0.5476 -0.7060 -0.2195 0.2122 0.6390
1311878326.2684 -1.0143 0.9215 0.5477 -0.7068 -0.2193 0.2125 0.6382
1311878326.2718 -1.0150 0.9223 0.5476 -0.7063 -0.2194 0.2127 0.6385
1311878326.2753 -1.0157 0.9232 0.5475 -0.7069 -0.2197 0.2128 0.6378
1311878326.2787 -1.0163 0.9240 0.5474 -0.7076 -0.2200 0.2127 0.6369
1311878326.2821 -1.0168 0.9249 0.5474 -0.7088 -0.2202 0.2122 0.6357
1311878326.2853 -1.0174 0.9256 0.5472 -0.7088 -0.2206 0.2121 0.6357
1311878326.2886 -1.0181 0.9264 0.5472 -0.7088 -0.2207 0.2123 0.6355
1311878326.2919 -1.0187 0.9266 0.5469 -0.7102 -0.2205 0.2121 0.6341
1311878326.2953 -1.0192 0.9279 0.5471 -0.7094 -0.2213 0.2121 0.6347
1311878326.2986 -1.0199 0.9284 0.5469 -0.7100 -0.2205 0.2119 0.6343
1311878326.3019 -1.0204 0.9296 0.5471 -0.7087 -0.2218 0.2127 0.6351
1311878326.3052 -1.0210 0.9306 0.5471 -0.7079 -0.2217 0.2131 0.6359
1311878326.3086 -1.0215 0.9315 0.5472 -0.7070 -0.2217 0.2137 0.6367
1311878326.3119 -1.0218 0.9329 0.5472 -0.7056 -0.2215 0.2137 0.6383
1311878326.3153 -1.0229 0.9334 0.5472 -0.7049 -0.2216 0.2151 0.6385
1311878326.3186 -1.0235 0.9341 0.5471 -0.7049 -0.2214 0.2154 0.6385
1311878326.3219 -1.0240 0.9350 0.5472 -0.7049 -0.2221 0.2155 0.6383
1311878326.3252 -1.0249 0.9363 0.5472 -0.7047 -0.2209 0.2154 0.6390
1311878326.3294 -1.0254 0.9367 0.5471 -0.7058 -0.2226 0.2157 0.6370
1311878326.3319 -1.0261 0.9376 0.5470 -0.7060 -0.2229 0.2158 0.6366
1311878326.3353 -1.0268 0.9385 0.5470 -0.7062 -0.2232 0.2161 0.6362
1311878326.3387 -1.0273 0.9391 0.5469 -0.7071 -0.2238 0.2160 0.6351
1311878326.3420 -1.0282 0.9402 0.5467 -0.7072 -0.2238 0.2151 0.6352
1311878326.3453 -1.0284 0.9407 0.5467 -0.7085 -0.2254 0.2151 0.6332
1311878326.3487 -1.0290 0.9417 0.5467 -0.7083 -0.2259 0.2155 0.6331
1311878326.3520 -1.0296 0.9426 0.5467 -0.7081 -0.2262 0.2158 0.6331
1311878326.3554 -1.0301 0.9434 0.5467 -0.7082 -0.2265 0.2159 0.6329
1311878326.3586 -1.0308 0.9442 0.5467 -0.7080 -0.2268 0.2163 0.6329
1311878326.3620 -1.0314 0.9451 0.5467 -0.7076 -0.2272 0.2169 0.6330
1311878326.3653 -1.0320 0.9459 0.5467 -0.7071 -0.2276 0.2176 0.6331
1311878326.3687 -1.0326 0.9468 0.5466 -0.7066 -0.2280 0.2183 0.6333
1311878326.3720 -1.0332 0.9477 0.5466 -0.7062 -0.2283 0.2192 0.6333
1311878326.3753 -1.0338 0.9486 0.5466 -0.7060 -0.2285 0.2197 0.6333
1311878326.3787 -1.0344 0.9494 0.5466 -0.7062 -0.2286 0.2198 0.6331
1311878326.3820 -1.0351 0.9501 0.5466 -0.7061 -0.2286 0.2202 0.6329
1311878326.3854 -1.0358 0.9510 0.5466 -0.7059 -0.2286 0.2206 0.6330
1311878326.3887 -1.0364 0.9518 0.5466 -0.7057 -0.2289 0.2209 0.6331
1311878326.3924 -1.0370 0.9527 0.5465 -0.7061 -0.2291 0.2208 0.6326
1311878326.3954 -1.0374 0.9535 0.5464 -0.7069 -0.2296 0.2206 0.6316
1311878326.3987 -1.0379 0.9542 0.5462 -0.7076 -0.2301 0.2204 0.6307
1311878326.4021 -1.0384 0.9549 0.5461 -0.7080 -0.2304 0.2204 0.6302
1311878326.4054 -1.0391 0.9557 0.5460 -0.7080 -0.2306 0.2204 0.6301
1311878326.4088 -1.0397 0.9566 0.5460 -0.7076 -0.2306 0.2207 0.6304
1311878326.4120 -1.0402 0.9575 0.5461 -0.7071 -0.2305 0.2209 0.6309
1311878326.4154 -1.0407 0.9583 0.5463 -0.7063 -0.2307 0.2215 0.6315
1311878326.4187 -1.0412 0.9591 0.5464 -0.7054 -0.2310 0.2222 0.6322
1311878326.4220 -1.0418 0.9599 0.5465 -0.7045 -0.2312 0.2230 0.6328
1311878326.4253 -1.0425 0.9607 0.5466 -0.7039 -0.2311 0.2235 0.6333
1311878326.4287 -1.0431 0.9616 0.5467 -0.7032 -0.2309 0.2241 0.6340
1311878326.4320 -1.0436 0.9624 0.5468 -0.7033 -0.2310 0.2249 0.6336
1311878326.4351 -1.0443 0.9633 0.5466 -0.7025 -0.2311 0.2252 0.6343
1311878326.4385 -1.0449 0.9640 0.5466 -0.7025 -0.2312 0.2252 0.6343
1311878326.4418 -1.0455 0.9648 0.5465 -0.7032 -0.2313 0.2251 0.6335
1311878326.4451 -1.0463 0.9658 0.5465 -0.7034 -0.2307 0.2253 0.6334
1311878326.4484 -1.0468 0.9667 0.5466 -0.7039 -0.2313 0.2249 0.6328
1311878326.4518 -1.0472 0.9674 0.5463 -0.7051 -0.2319 0.2246 0.6314
1311878326.4551 -1.0476 0.9681 0.5461 -0.7061 -0.2328 0.2245 0.6299
1311878326.4584 -1.0480 0.9690 0.5463 -0.7069 -0.2315 0.2232 0.6300
1311878326.4618 -1.0489 0.9697 0.5460 -0.7063 -0.2331 0.2255 0.6292
1311878326.4652 -1.0495 0.9706 0.5460 -0.7055 -0.2340 0.2246 0.6302
1311878326.4685 -1.0503 0.9713 0.5461 -0.7050 -0.2339 0.2267 0.6300
1311878326.4718 -1.0509 0.9720 0.5462 -0.7041 -0.2339 0.2276 0.6307
1311878326.4751 -1.0514 0.9726 0.5461 -0.7034 -0.2349 0.2281 0.6309
1311878326.4785 -1.0522 0.9727 0.5460 -0.7036 -0.2350 0.2290 0.6303
1311878326.4818 -1.0530 0.9740 0.5462 -0.7020 -0.2358 0.2297 0.6315
1311878326.4851 -1.0535 0.9743 0.5462 -0.7028 -0.2356 0.2294 0.6309
1311878326.4885 -1.0542 0.9750 0.5464 -0.7026 -0.2360 0.2294 0.6309
1311878326.4919 -1.0549 0.9761 0.5465 -0.7018 -0.2370 0.2299 0.6312
1311878326.4952 -1.0557 0.9769 0.5464 -0.7017 -0.2374 0.2303 0.6311
1311878326.4985 -1.0563 0.9775 0.5464 -0.7022 -0.2381 0.2301 0.6303
1311878326.5018 -1.0568 0.9781 0.5463 -0.7028 -0.2389 0.2299 0.6294
1311878326.5051 -1.0573 0.9787 0.5462 -0.7039 -0.2395 0.2296 0.6281
1311878326.5085 -1.0579 0.9795 0.5461 -0.7044 -0.2401 0.2294 0.6274
1311878326.5118 -1.0586 0.9803 0.5461 -0.7045 -0.2405 0.2295 0.6271
1311878326.5151 -1.0594 0.9811 0.5461 -0.7041 -0.2403 0.2299 0.6274
1311878326.5184 -1.0601 0.9818 0.5461 -0.7035 -0.2402 0.2305 0.6279
1311878326.5217 -1.0606 0.9825 0.5462 -0.7030 -0.2405 0.2311 0.6281
1311878326.5252 -1.0612 0.9831 0.5462 -0.7024 -0.2407 0.2318 0.6284
1311878326.5285 -1.0619 0.9838 0.5462 -0.7016 -0.2406 0.2326 0.6291
1311878326.5319 -1.0626 0.9844 0.5463 -0.7009 -0.2406 0.2332 0.6296
1311878326.5354 -1.0632 0.9850 0.5463 -0.7007 -0.2405 0.2332 0.6300
1311878326.5387 -1.0638 0.9856 0.5463 -0.7005 -0.2407 0.2335 0.6300
1311878326.5420 -1.0644 0.9863 0.5463 -0.7003 -0.2412 0.2339 0.6299
1311878326.5453 -1.0651 0.9870 0.5463 -0.6999 -0.2417 0.2343 0.6299
1311878326.5487 -1.0658 0.9877 0.5464 -0.6997 -0.2418 0.2347 0.6300
1311878326.5520 -1.0665 0.9883 0.5463 -0.6996 -0.2423 0.2349 0.6299
1311878326.5553 -1.0671 0.9890 0.5463 -0.6996 -0.2430 0.2348 0.6296
1311878326.5589 -1.0677 0.9898 0.5463 -0.6998 -0.2437 0.2344 0.6292
1311878326.5621 -1.0683 0.9907 0.5462 -0.6997 -0.2446 0.2339 0.6292
1311878326.5662 -1.0691 0.9915 0.5462 -0.6995 -0.2448 0.2338 0.6294
1311878326.5685 -1.0698 0.9922 0.5461 -0.6993 -0.2452 0.2338 0.6294
1311878326.5717 -1.0704 0.9928 0.5462 -0.6992 -0.2457 0.2337 0.6294
1311878326.5751 -1.0710 0.9935 0.5463 -0.6982 -0.2460 0.2342 0.6302
1311878326.5784 -1.0715 0.9942 0.5463 -0.6992 -0.2465 0.2341 0.6290
1311878326.5818 -1.0721 0.9949 0.5463 -0.6997 -0.2465 0.2344 0.6283
1311878326.5850 -1.0729 0.9955 0.5464 -0.6990 -0.2462 0.2351 0.6289
1311878326.5884 -1.0735 0.9961 0.5465 -0.6988 -0.2461 0.2356 0.6289
1311878326.5917 -1.0742 0.9969 0.5465 -0.6982 -0.2461 0.2366 0.6293
1311878326.5950 -1.0749 0.9977 0.5466 -0.6980 -0.2461 0.2371 0.6293
1311878326.5986 -1.0756 0.9985 0.5467 -0.6980 -0.2461 0.2373 0.6292
1311878326.6019 -1.0762 0.9992 0.5467 -0.6983 -0.2464 0.2374 0.6288
1311878326.6052 -1.0769 0.9998 0.5467 -0.6987 -0.2468 0.2375 0.6281
1311878326.6086 -1.0775 1.0003 0.5467 -0.6992 -0.2472 0.2373 0.6275
1311878326.6119 -1.0781 1.0014 0.5468 -0.6989 -0.2467 0.2368 0.6282
1311878326.6152 -1.0786 1.0016 0.5467 -0.6993 -0.2477 0.2370 0.6272
1311878326.6186 -1.0793 1.0024 0.5467 -0.6989 -0.2480 0.2372 0.6275
1311878326.6219 -1.0799 1.0031 0.5467 -0.6984 -0.2484 0.2374 0.6278
1311878326.6253 -1.0804 1.0039 0.5467 -0.6982 -0.2486 0.2374 0.6280
1311878326.6289 -1.0809 1.0046 0.5467 -0.6976 -0.2489 0.2375 0.6285
1311878326.6320 -1.0815 1.0052 0.5467 -0.6970 -0.2489 0.2379 0.6290
1311878326.6353 -1.0822 1.0059 0.5467 -0.6961 -0.2488 0.2385 0.6298
1311878326.6386 -1.0830 1.0072 0.5469 -0.6944 -0.2475 0.2388 0.6320
1311878326.6419 -1.0835 1.0073 0.5468 -0.6943 -0.2486 0.2400 0.6313
1311878326.6453 -1.0842 1.0080 0.5469 -0.6934 -0.2485 0.2409 0.6320
1311878326.6486 -1.0848 1.0087 0.5469 -0.6930 -0.2484 0.2411 0.6324
1311878326.6519 -1.0853 1.0093 0.5469 -0.6929 -0.2482 0.2413 0.6325
1311878326.6553 -1.0859 1.0099 0.5469 -0.6930 -0.2483 0.2413 0.6323
1311878326.6586 -1.0867 1.0106 0.5470 -0.6929 -0.2484 0.2417 0.6323
1311878326.6620 -1.0873 1.0113 0.5471 -0.6928 -0.2487 0.2418 0.6322
1311878326.6653 -1.0879 1.0121 0.5471 -0.6928 -0.2488 0.2417 0.6322
1311878326.6686 -1.0886 1.0128 0.5471 -0.6930 -0.2485 0.2414 0.6322
1311878326.6720 -1.0892 1.0133 0.5470 -0.6936 -0.2489 0.2411 0.6316
1311878326.6753 -1.0902 1.0136 0.5467 -0.6944 -0.2488 0.2414 0.6306
1311878326.6786 -1.0909 1.0144 0.5467 -0.6945 -0.2494 0.2414 0.6302
1311878326.6820 -1.0916 1.0151 0.5467 -0.6943 -0.2495 0.2417 0.6302
